Region;Site;Unit;Batch;Species;Start Fish Density;End Fish Density;Hatchery;Lot Quality;Origin Year;Origin Month;From;To;Start Av. Wt.;End Av.Wt.;Model End Av. Wt. Act. Feed;Av. Wt. Deviation (%);Av. Wt. Before Sampl.;Model End Av. Wt. Sugg. Feed;Actual Feed;Feed Category;Supplier;Period Feed Qty;Suggested Feed Qty;Feed Deviation (%);Opening Fish No;Opening Biomass;Closing Fish No;Closing Biomass;Harvest Biomass;Transfer - (Kg);Transfer + (Kg);Biomass Produced;Biomass Produced Before Sampl.;Econ. FCR Period;Econ FCR Period Before Sampl.;Mortality No;Model Mortality No;Mortality Deviation (%);SFR Period (%);SFR Period (%) Before Sampl.;SGR Period (%);Max Feed Qty;Food Price;Current Grading;Feeding Policy;Group Tag;Vaccinated;Feeder;Feeding Rate (Kg / Hour);Fastings No;Avg. Temp.;Avg. Oxygene;Transfer - (No);Transfer + (No);Harvest (No);Sampling (No);LTD Mortality No;LTD Mortality %;LTD Econ. FCR;Period Day Degrees;Start Av. Weight Category;End Av. Weight Category;Days;CLASS;LOTSTART;AGE;LTD Day Degrees;Period Mortality %
REGION-2;SITE-3;217_OK-25;217_‘”_0614_187;‘”…–œ’—¡;;1,41;HATCHERY-5;;2014;June;30/7/2014;26/8/2014;20,1;33,7;34,77;-3,08;34,22;20,1;LINE-2 2,5 mm;LINE-2;SUPPLIER-1;1317;0;0;77220;1552,122;75950;2559,515;0;0;0;1007,393;1046,887;1,3073348733;1,2580154305;1320;0;0;2,42;2,4;1,91;865;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;25,12;0;0;0;0;2;3050;3,8607594937;1,2668449885;627;20-50;20-50;27;BAD;1/6/2014;86;2160,32;1,7094017094
REGION-2;SITE-3;217_OK-25;217_‘”_0614_187;‘”…–œ’—¡;1,58;2,26;HATCHERY-5;;2014;June;31/8/2014;24/9/2014;37,77;55;58,53;-6,03;38,87;37,77;LINE-2 2,5 mm;LINE-2;SUPPLIER-1;1880;0;0;75800;2862,966;74340;4088,7;0;0;0;1225,734;26,6298;1,5337748647;70,5976011836;1510;0;0;2,28;2,72;1,57;1680;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;24,64;0;0;0;0;2;4590;5,8101265823;1,3052004952;592;20-50;50-100;24;BAD;1/6/2014;115;2833,6;1,9920844327
REGION-2;SITE-3;217_OK-30;217_‘”_0614_187;‘”…–œ’—¡;;;HATCHERY-5;;2014;June;16/6/2014;30/7/2014;9;16,3;16;1,88;16;9;LINE-2 2.0mm;LINE-2;SUPPLIER-1;895;0;0;121100;1089,9;116450;1898,135;0;0;0;808,235;773,3;1,1073512035;1,1573774732;4650;0;0;1,4;1,41;1,35;665;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;23,04;0;0;0;0;1;4650;3,8398018167;1,1073512035;481;0-20;0-20;44;GOOD;1/6/2014;59;1359,36;3,8398018167
REGION-2;SITE-3;217_OK-30;217_‘”_0614_187;‘”…–œ’—¡;;2,55;HATCHERY-5;;2014;June;30/7/2014;26/8/2014;16,3;25,1;27,29;-8,02;23,9;16,3;LINE-2 2,5 mm;LINE-2;SUPPLIER-1;1480;0;0;116450;1898,135;114780;2880,978;0;0;0;982,843;845,107;1,5058356218;1,7512575331;1720;0;0;2,33;2,39;1,6;895;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;25,12;0;0;0;0;2;6320;5,2188274154;1,2925176905;652;0-20;20-50;27;BAD;1/6/2014;86;2160,32;1,4770287677
REGION-2;SITE-3;217_OK-30;217_‘”_0614_187;‘”…–œ’—¡;2,91;4,74;HATCHERY-5;;2014;June;31/8/2014;26/9/2014;28,76;47,6;46,27;2,87;29,32;28,76;LINE-2 2,5 mm;LINE-2;SUPPLIER-1;2375;0;0;114610;3296,1836;112580;5358,808;0;0;0;2062,6244;4,662;1,1514457019;509,438009438;2090;0;0;2,15;2,77;1,94;2300;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;24,52;0;0;0;0;2;8520;7,0355078448;1,1923423976;662;20-50;20-50;26;GOOD;1/6/2014;117;2868,84;1,8235756042
REGION-2;SITE-3;217_M-02;217_‘”_0714_191;‘”…–œ’—¡;;;HATCHERY-5;;2014;July;9/7/2014;31/8/2014;10,2;13,28;13,3;-0,15;13,27;10,2;LINE-2 1,6 mm;LINE-2;SUPPLIER-1;305;0;0;90000;918;89690;1191,0832;0;0;0;273,0832;272,1863;1,116875736;1,1205560309;310;0;0;0,55;0,55;0,5;255;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;24,74;0;0;0;0;1;310;0,3444444444;1,116875736;309;0-20;0-20;53;BAD;1/7/2014;61;1509,14;0,3444444444
REGION-2;SITE-3;217_M-06;217_‘”_0714_191;‘”…–œ’—¡;;;HATCHERY-5;;2014;July;9/7/2014;30/7/2014;8,27;9,9;9,67;2,38;9,66;8,27;LINE-2 2.0mm;LINE-2;SUPPLIER-1;145;0;0;95000;785,65;94850;939,015;0;0;0;153,365;130,601;0,9454569165;1,1102518357;150;0;0;0,8;0,81;0,86;80;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;24;0;0;0;0;1;150;0,1578947368;0,9454569165;144;0-20;0-20;21;GOOD;1/7/2014;29;696;0,1578947368
REGION-2;SITE-3;217_OK-04;217_‘”_0714_191;‘”…–œ’—¡;2,78;3,45;HATCHERY-5;;2014;July;2/12/2014;24/12/2014;58,95;74;64,83;14,14;60,08;58,95;BL 3.5 BREAM;LINE-2;SUPPLIER-1;1040;0;0;113770;6706,7415;112450;8321,3;0;0;0;1614,5585;49,2545;0,6441389395;21,114821996;1570;0;0;0,63;0,7;1,03;1040;0;¬;‘”…–œ’—¡ 2015;;Unchecked;;0;0;15,57;0;0;1;0;1;46245,46;27,1015633658;1,6738271865;342;50-100;50-100;22;GOOD;1/7/2014;176;2740,32;1,3799771469
REGION-2;SITE-3;217_OK-04;217_‘”_0714_191;‘”…–œ’—¡;3,53;3,62;HATCHERY-5;;2014;July;31/12/2014;29/1/2015;76,07;79;83,97;-5,92;84,94;76,07;BL 3.5 BREAM;LINE-2;SUPPLIER-1;1675;0;0;112120;8528,9684;110630;8739,77;0;0;0;210,8016;867,9438;7,9458599935;1,9298484533;1490;0;0;0,67;0,64;0,13;1325;0;¬;‘”…–œ’—¡ 2015;;Unchecked;;0;2;12,5;0;0;0;0;2;48115,46;28,1974530703;1,8464807725;347;50-100;50-100;29;BAD;1/7/2014;212;2650;1,3289332858
REGION-2;SITE-3;217_OK-04;217_‘”_0714_191;‘”…–œ’—¡;3,62;3,68;HATCHERY-5;;2014;July;29/1/2015;26/2/2015;79;81;85,16;-4,88;85,37;79;BL 3.5 BREAM;LINE-2;SUPPLIER-1;1400;0;0;110630;8739,77;109550;8873,55;0;0;0;133,78;612,5135;10,4649424428;2,2856639078;1140;0;0;0,57;0,55;0,09;1400;0;¬;‘”…–œ’—¡ 2015;;Unchecked;;0;1;11,48;0;0;0;0;3;49155,46;28,8069318364;1,9780050675;322;50-100;50-100;28;BAD;1/7/2014;240;2755,2;1,0304619
REGION-2;SITE-3;217_OK-04;217_‘”_0714_191;‘”…–œ’—¡;3,68;3,96;HATCHERY-5;;2014;…Ô˝ÎÈÔÚ;26/2/2015;23/3/2015;81;88;85,26;3,21;85,8;81;BL 3.5 BREAM;LINE-2;SUPPLIER-1;955;0;0;109550;8873,55;108670;9562,96;0;0;0;689,41;450,336;1,3852424537;2,1206388119;920;0;0;0,41;0,42;0,33;915;0;¬;‘”…–œ’—¡ 2015;;Unchecked;;0;0;11,75;0;0;0;0;3;50075,46;29,3460861295;1,9314843685;304;50-100;50-100;25;GOOD;1/7/2014;265;3113,75;0,8397991785
REGION-2;SITE-3;217_OK-06;217_‘”_0714_191;‘”…–œ’—¡;3,47;3,65;HATCHERY-5;;2014;…Ô˝ÎÈÔÚ;26/2/2015;23/3/2015;115;122;118,03;3,36;118,2;115;BL 3.5 BREAM;LINE-2;SUPPLIER-1;655;0;0;102603;11799,345;101703;12407,766;0;0;0;608,421;221,9496;1,0765571866;2,9511204345;950;0;0;0,22;0,22;0,24;585;0;¡;‘”…–œ’—¡ 2015;;Unchecked;;0;0;11,75;0;0;0;0;3;55033,48;32,5698148692;1,5869663519;304;100-150;100-150;25;GOOD;1/7/2014;265;3113,75;0,9258988529
REGION-2;SITE-3;217_OK-16;217_‘”_0714_191;‘”…–œ’—¡;;1,77;HATCHERY-5;;2014;July;31/12/2014;29/1/2015;68,11;68;74,1;-8,23;74,88;68,11;LINE-2 2,5 mm;LINE-2;SUPPLIER-1;715;0;0;64250;4376,0675;62830;4272,44;0;0;0;-103,6275;328,6429;-6,899712914;2,1756137132;1420;0;0;0,57;0,54;-0,01;395;0;√;‘”…–œ’—¡ 2015;;Unchecked;;0;2;12,5;0;0;0;0;2;27360,11;26,2160419302;2,2304267232;335;50-100;50-100;29;BAD;1/7/2014;212;2650;2,2101167315
REGION-2;SITE-3;217_OK-16;217_‘”_0714_191;‘”…–œ’—¡;1,77;1,96;HATCHERY-5;;2014;…Ô˝ÎÈÔÚ;29/1/2015;23/3/2015;68;78;76,8;1,56;77,15;68;LINE-2 2,5 mm;LINE-2;SUPPLIER-1;1102;0;0;62830;4272,44;60755;4738,89;0;0;0;466,45;414,80825;2,3625254582;2,6566491867;2125;0;0;0,46;0,46;0,26;677;0;√;‘”…–œ’—¡ 2015;;Unchecked;;0;1;11,62;0;0;0;0;4;29435,11;28,2042754206;2,2416424672;603;50-100;50-100;53;GOOD;1/7/2014;265;3079,3;3,3821422887
REGION-2;SITE-3;217_OK-18;217_‘”_0714_191;‘”…–œ’—¡;;;HATCHERY-5;;2014;July;28/11/2014;24/12/2014;71,25;93;83,93;10,81;77,33;71,25;BL 3.5 BREAM;LINE-2;SUPPLIER-1;1535;0;0;78510;5593,8375;74890;6964,77;0;0;0;1370,9325;197,4062;1,1196758411;7,7758449329;3700;0;0;0,94;1,04;1,02;1460;0;¡;‘”…–œ’—¡ 2015;;Unchecked;;0;0;15,63;0;0;1;0;1;51196,31;31,9640416074;1,7343488151;406;50-100;50-100;26;GOOD;1/7/2014;176;2750,88;4,7127754426
REGION-2;SITE-3;217_OK-18;217_‘”_0714_191;‘”…–œ’—¡;2,91;3,09;HATCHERY-5;;2014;…Ô˝ÎÈÔÚ;29/1/2015;23/3/2015;96;105;108,9;-3,58;108,9;96;BL 3.5 BREAM;LINE-2;SUPPLIER-1;1960;0;0;73090;7016,64;71083;7463,715;0;0;0;447,075;724,2987;4,3840518929;2,7060658814;2047;0;0;0,51;0,5;0,17;1735;0;¡;‘”…–œ’—¡ 2015;;Unchecked;;0;1;11,62;0;0;0;0;4;55053,31;34,3721313405;2,1880713527;591;50-100;100-150;53;BAD;1/7/2014;265;3079,3;2,8006567246
REGION-2;SITE-3;217_OK-22;217_‘”_0714_191;‘”…–œ’—¡;;;HATCHERY-5;;2014;July;30/7/2014;26/8/2014;11,3;18,3;20,3;-9,85;20,29;11,3;LINE-2 2,5 mm;LINE-2;SUPPLIER-1;945;0;0;93975;1061,9175;92625;1695,0375;0;0;0;633,12;817,44375;1,4926080364;1,156042847;1350;0;0;2,59;2,44;1,79;495;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;25,12;0;0;0;0;2;1375;1,4627659574;0,8998307461;603;0-20;0-20;27;BAD;1/7/2014;56;1406,72;1,4365522745
REGION-2;SITE-3;217_OK-22;217_‘”_0714_191;‘”…–œ’—¡;;1,37;HATCHERY-5;;2014;July;31/8/2014;26/9/2014;20,52;36,9;35,21;4,8;20,98;20,52;LINE-2 2,5 mm;LINE-2;SUPPLIER-1;1545;0;0;92465;1897,3818;89735;3311,2215;0;0;0;1413,8397;-14,7415;1,092768862;-104,8061594817;2780;0;0;2,34;3,14;2,26;1495;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;24,52;0;0;0;0;2;4265;4,5372340426;1,0069826842;662;20-50;20-50;26;GOOD;1/7/2014;87;2133,24;3,0065430163
REGION-2;SITE-3;217_OK-22;217_‘”_0714_191;‘”…–œ’—¡;1,44;2,11;HATCHERY-5;;2014;July;30/9/2014;29/10/2014;38,96;58;54,83;5,78;47,93;38,96;LINE-2 2,5 mm;LINE-2;SUPPLIER-1;1775;0;0;89465;3485,5564;87575;5079,35;0;0;0;1593,7936;711,91335;1,113695023;2,493280959;1960;0;0;1,45;1,6;1,37;1125;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;20,65;0;0;0;0;2;6355;6,7606382979;1,0498876891;596;20-50;50-100;29;GOOD;1/7/2014;120;2478;2,1908008718
REGION-2;SITE-3;217_OK-22;217_‘”_0714_191;‘”…–œ’—¡;1,67;;HATCHERY-5;;2014;July;24/11/2014;24/12/2014;48,6;70;62,1;12,72;51,15;48,6;BL 3.5 BREAM;LINE-2;SUPPLIER-1;1595;0;0;83010;4034,286;76050;5323,5;0;0;0;1289,214;-144,3285;1,23718793;-11,0511783882;7050;0;0;1,14;1,34;1,22;1190;0;¬;‘”…–œ’—¡ 2015;;Unchecked;;0;0;15,81;0;0;1;0;1;54324,48;33,5420979741;2,3470229038;457;20-50;50-100;30;GOOD;1/7/2014;176;2782,56;8,4929526563
REGION-2;SITE-3;217_OK-22;217_‘”_0714_191;‘”…–œ’—¡;;4,15;HATCHERY-5;;2014;July;31/12/2014;29/1/2015;73,09;76;85,13;-10,72;86,77;73,09;BL 3.5 BREAM;LINE-2;SUPPLIER-1;1700;0;0;75620;5527,0658;74140;5634,64;0;0;0;107,5742;906,062;15,8030457117;1,8762512941;1480;0;0;1,05;0,98;0,13;895;0;¬;‘”…–œ’—¡ 2015;;Unchecked;;0;2;12,5;0;0;0;0;2;56314,48;34,770803246;2,6271904034;335;50-100;50-100;29;BAD;1/7/2014;212;2650;1,957154192
REGION-2;SITE-3;217_OK-22;217_‘”_0714_191;‘”…–œ’—¡;4,15;4,53;HATCHERY-5;;2014;July;29/1/2015;26/2/2015;76;84;81,59;2,95;81,66;76;BL 3.5 BREAM;LINE-2;SUPPLIER-1;840;0;0;74140;5634,64;73130;6142,92;0;0;0;508,28;337,1558;1,6526324073;2,4914297782;1050;0;0;0,51;0,52;0,36;840;0;¬;‘”…–œ’—¡ 2015;;Unchecked;;0;1;11,48;0;0;0;0;3;57284,48;35,3697198861;2,5191019624;322;50-100;50-100;28;GOOD;1/7/2014;240;2755,2;1,4162395468
REGION-2;SITE-3;217_OK-22;217_‘”_0714_191;‘”…–œ’—¡;4,53;4,62;HATCHERY-5;;2014;…Ô˝ÎÈÔÚ;26/2/2015;23/3/2015;84;87;88,03;-1,17;88,48;84;BL 3.5 BREAM;LINE-2;SUPPLIER-1;600;0;0;73130;6142,92;72120;6274,44;0;0;0;131,52;238,2576;4,5620437956;2,5182827326;1050;0;0;0,39;0,38;0,14;460;0;¬;‘”…–œ’—¡ 2015;;Unchecked;;0;0;11,75;0;0;0;0;3;58334,48;36,0180317129;2,5696171154;304;50-100;50-100;25;BAD;1/7/2014;265;3113,75;1,4357992616
REGION-2;SITE-3;217_OK-28;217_‘”_0714_191;‘”…–œ’—¡;0,59;0,76;HATCHERY-5;;2014;July;9/7/2014;30/7/2014;8,27;10,7;10,66;0,38;10,67;8,27;LINE-4 1.3 mm;LINE-4;SUPPLIER-1;130;0;0;50000;413,5;49820;533,074;0;0;0;119,574;118,0794;1,087192868;1,1009541038;180;0;0;1,31;1,32;1,23;60;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;24;0;0;0;0;1;180;0,36;1,087192868;144;0-20;0-20;21;GOOD;1/7/2014;29;696;0,36
REGION-2;SITE-3;217_OK-28;217_‘”_0714_191;‘”…–œ’—¡;0,76;1,82;HATCHERY-5;;2014;July;30/7/2014;26/8/2014;10,7;17,5;23,91;-26,81;19,09;10,7;LINE-2 2.0mm;LINE-2;SUPPLIER-1;960;0;0;49820;533,074;72980;1277,15;0;0;257,5;486,576;602,6142;1,9729703068;1,5930590418;1890;0;0;6,38;5,67;1,82;450;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;25,12;0;0;1;0;2;2020;2,6933333333;1,8005814722;627;0-20;0-20;27;BAD;1/7/2014;56;1406,72;3,7936571658
REGION-2;SITE-3;217_OK-28;217_‘”_0714_191;‘”…–œ’—¡;2,06;2,17;HATCHERY-5;;2014;July;31/8/2014;26/9/2014;19,83;43;33,03;30,18;20,01;19,83;LINE-2 2,5 mm;LINE-2;SUPPLIER-1;1060;0;0;72590;1439,4597;68500;2945,5;0;0;0;1506,0403;-68,7747;0,7038324273;-15,4126444754;4340;0;0;1,94;2,9;2,98;1030;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;24,52;0;0;0;0;2;6500;8,6666666667;1,0159606986;636;0-20;20-50;26;GOOD;1/7/2014;87;2133,24;5,9787849566
REGION-2;SITE-3;217_OK-32;217_‘”_0714_191;‘”…–œ’—¡;0,4;0,65;HATCHERY-5;;2014;July;31/7/2014;26/8/2014;10,09;17;19,2;-11,46;19,19;10,09;LINE-2 2.0mm;LINE-2;SUPPLIER-1;950;0;0;94850;957,0365;92440;1571,48;0;0;0;614,4435;816,8871;1,5461144922;1,1629514042;2410;0;0;2,95;2,76;2,01;460;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;25,15;0;0;1;0;1;2560;2,6947368421;1,4188819465;604;0-20;0-20;26;BAD;1/7/2014;56;1408,4;2,54085398
REGION-2;SITE-3;217_OK-32;217_‘”_0714_191;‘”…–œ’—¡;0,74;4,25;HATCHERY-5;;2014;July;31/8/2014;26/9/2014;19,32;33,1;32,78;0,98;19,55;19,32;LINE-2 2,5 mm;LINE-2;SUPPLIER-1;1410;0;0;92070;1778,7924;89810;2972,711;0;0;0;1193,9186;-23,0069;1,1809850353;-61,2859620375;2330;0;0;2,33;3,07;2,07;1360;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;24,52;0;0;0;0;2;5190;5,4631578947;1,245964333;662;0-20;20-50;26;GOOD;1/7/2014;87;2133,24;2,5306831758
REGION-2;SITE-3;217_OK-35;217_‘”_0714_191;‘”…–œ’—¡;;;HATCHERY-5;;2014;July;9/7/2014;30/7/2014;3,8;8,6;8,96;-4,02;8,91;3,8;LINE-4 1.3 mm;LINE-4;SUPPLIER-1;600;0;0;110000;418;107720;926,392;0;0;0;508,392;541,7852;1,1801916631;1,1074499636;2280;0;0;4,47;4,38;3,89;370;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;24;0;0;0;0;1;2280;2,0727272727;1,1801916631;504;0-20;0-20;21;BAD;1/7/2014;29;696;2,0727272727
REGION-2;SITE-3;217_OK-35;217_‘”_0714_191;‘”…–œ’—¡;;2,85;HATCHERY-5;;2014;July;30/7/2014;31/8/2014;8,6;18,36;18,66;-1,61;18,35;8,6;LINE-2 2.0mm;LINE-2;SUPPLIER-1;1197;0;0;107720;926,392;105250;1932,39;0;0;0;1005,998;1004,9455;1,1898632005;1,1911093686;2530;0;0;2,73;2,73;2,37;647;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;25,23;0;0;0;0;2;4750;4,3181818182;1,1602031181;781;0-20;0-20;32;BAD;1/7/2014;61;1539,03;2,3486817675
REGION-2;SITE-3;217_OK-35;217_‘”_0714_191;‘”…–œ’—¡;2,85;4,46;HATCHERY-5;;2014;July;31/8/2014;26/9/2014;18,36;29,3;29,69;-1,31;18,76;18,36;LINE-2 2,5 mm;LINE-2;SUPPLIER-1;1365;0;0;105250;1932,39;103220;3024,346;0;0;0;1091,956;4,0172;1,2500503683;339,7889076969;2090;0;0;2,15;2,71;1,8;1315;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;24,52;0;0;0;0;2;6780;6,1636363636;1,1824984097;662;0-20;20-50;26;BAD;1/7/2014;87;2133,24;1,9857482185
REGION-2;SITE-3;217_OK-35;217_‘”_0714_191;‘”…–œ’—¡;4,7;2,22;HATCHERY-5;;2014;July;30/9/2014;29/10/2014;30,97;45;43,24;4,07;38,18;30,97;LINE-2 2,5 mm;LINE-2;SUPPLIER-1;1535;0;0;102950;3188,3615;99310;4468,95;0;0;0;1280,5885;603,2943;1,1986676438;2,5443635055;3700;0;0;1,4;1,52;1,29;1535;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;20,65;0;0;0;0;2;10620;9,6545454545;1,1721467157;598;20-50;20-50;29;GOOD;1/7/2014;120;2478;3,5939776591
REGION-2;SITE-3;217_OK-35;217_‘”_0714_191;‘”…–œ’—¡;2,28;2,91;HATCHERY-5;;2014;July;26/11/2014;24/12/2014;78,23;104;91,07;14,2;80,28;78,23;BL 3.5 BREAM;LINE-2;SUPPLIER-1;1215;0;0;58510;4577,2373;56320;5857,28;0;0;0;1280,0427;-55,8677;0,9491870857;-21,7478077673;3680;0;0;0,84;0,95;1,02;1140;0;¡;‘”…–œ’—¡ 2015;;Unchecked;;0;0;15,72;0;0;1;0;1;24903,78;28,4232165769;1,2609128739;440;50-100;100-150;28;GOOD;1/7/2014;176;2766,72;6,2895231584
REGION-2;SITE-3;217_OK-36;217_‘”_0714_191;‘”…–œ’—¡;;;HATCHERY-5;;2014;July;9/7/2014;30/7/2014;3,8;10;10,72;-6,72;10,73;3,8;LINE-4 1.3 mm;LINE-4;SUPPLIER-1;535;0;0;72250;274,55;71160;711,6;0;0;0;437,05;488,9968;1,2241162338;1,0940766893;1090;0;0;5,55;5,33;4,61;330;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;24;0;0;0;0;1;1090;1,508650519;1,2241162338;504;0-20;0-20;21;BAD;1/7/2014;29;696;1,508650519
REGION-2;SITE-3;217_OK-36;217_‘”_0714_191;‘”…–œ’—¡;;1,04;HATCHERY-5;;2014;July;30/7/2014;26/8/2014;10;15;20,8;-27,88;20,43;10;LINE-2 2.0mm;LINE-2;SUPPLIER-1;853;0;0;71160;711,6;69670;1045,05;0;0;0;333,45;711,7581;2,5581046634;1,1984408748;1560;0;0;3,64;3,08;1,5;438;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;25,12;0;0;0;0;2;2580;3,5709342561;1,7624918884;652;0-20;0-20;27;BAD;1/7/2014;56;1406,72;2,1922428331
REGION-2;SITE-3;217_OK-36;217_‘”_0714_191;‘”…–œ’—¡;1,21;2,27;HATCHERY-5;;2014;July;31/8/2014;26/9/2014;17,49;34,4;32,64;5,39;18;17,49;LINE-2 2,5 mm;LINE-2;SUPPLIER-1;1195;0;0;69510;1215,7299;66300;2280,72;0;0;0;1064,9901;-22,3299;1,1220761583;-53,5156897254;3260;0;0;2,72;3,82;2,6;1155;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;24,52;0;0;0;0;2;5950;8,2352941176;1,3523280679;662;0-20;20-50;26;GOOD;1/7/2014;87;2133,24;4,6899726658
REGION-2;SITE-3;217_OK-37;217_‘”_0714_191;‘”…–œ’—¡;;;HATCHERY-5;;2014;July;9/7/2014;30/7/2014;3,8;10,4;9,79;6,23;9,75;3,8;LINE-4 1.3 mm;LINE-4;SUPPLIER-1;545;0;0;85750;325,85;84030;873,912;0;0;0;548,062;493,4425;0,9944130409;1,104485325;1720;0;0;4,67;4,85;4,79;285;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;24;0;0;0;0;1;1720;2,0058309038;0,9944130409;480;0-20;0-20;21;GOOD;1/7/2014;29;696;2,0058309038
REGION-2;SITE-3;217_OK-37;217_‘”_0714_191;‘”…–œ’—¡;;2,56;HATCHERY-5;;2014;July;30/7/2014;31/8/2014;10,4;21,31;21,67;-1,66;21,31;10,4;LINE-2 2.0mm;LINE-2;SUPPLIER-1;1057;0;0;84030;873,912;81570;1738,2567;0;0;0;864,3447;864,3447;1,2228917468;1,2228917468;2520;0;0;2,63;2,63;2,24;507;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;25,23;0;0;0;0;2;4180;4,8746355685;1,1094538138;781;0-20;20-50;32;BAD;1/7/2014;61;1539,03;2,9989289539
REGION-2;SITE-3;217_OK-37;217_‘”_0714_191;‘”…–œ’—¡;2,56;3,59;HATCHERY-5;;2014;July;31/8/2014;24/9/2014;21,31;32,3;35,47;-8,94;21,57;21,31;LINE-2 2,5 mm;LINE-2;SUPPLIER-1;1255;0;0;81570;1738,2567;75430;2436,389;0;0;0;698,1323;-111,2316;1,7976535393;-11,2827649697;6200;0;0;2,53;3,11;1,73;1230;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;24,64;0;0;0;0;2;10260;11,9650145773;1,2885347391;616;20-50;20-50;24;BAD;1/7/2014;85;2094,4;7,6008336398
REGION-2;SITE-3;217_OK-37;217_‘”_0714_191;‘”…–œ’—¡;4,58;3,67;HATCHERY-5;;2014;July;30/9/2014;29/10/2014;41,4;57;59,8;-4,68;52,52;41,4;LINE-2 2,5 mm;LINE-2;SUPPLIER-1;1715;0;0;75040;3106,656;72890;4154,73;0;0;0;1048,074;721,5268;1,636334839;2,3769040873;2210;0;0;1,64;1,71;1,1;1715;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;20,65;0;0;0;0;2;12800;14,9271137026;1,2465099288;618;20-50;50-100;29;BAD;1/7/2014;120;2478;2,9450959488
REGION-2;SITE-3;217_OK-37;217_‘”_0714_191;‘”…–œ’—¡;3,77;4,67;HATCHERY-5;;2014;July;26/11/2014;24/12/2014;78,23;102;99,82;2,18;81,4;78,23;BL 3.5 BREAM;LINE-2;SUPPLIER-1;1890;0;0;54450;4259,6235;51770;5280,54;0;0;0;1020,9165;-45,5455;1,851277749;-41,4969645739;3940;0;0;1,42;1,59;0,95;1790;0;¡;‘”…–œ’—¡ 2015;;Unchecked;;0;0;15,72;0;0;1;0;1;23632,7;29,0495490828;1,4548027336;440;50-100;100-150;28;GOOD;1/7/2014;176;2766,72;7,2359963269
REGION-2;SITE-3;217_OK-38;217_‘”_0714_191;‘”…–œ’—¡;1,39;1,44;HATCHERY-5;;2014;July;12/9/2014;26/9/2014;16,13;17,3;21,01;-17,66;16,66;16,13;LINE-2 2,5 mm;LINE-2;SUPPLIER-1;470;0;0;86240;1391,0512;83230;1439,879;0;0;0;48,8278;-4,4394;9,6256640684;-105,8701626346;3060;0;0;2,37;2,42;0,5;445;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;24;0;0;1;0;1;6770;7,5222222222;1,4850185579;336;0-20;0-20;14;BAD;1/7/2014;87;2088;3,5482374768
REGION-2;SITE-3;217_OK-38;217_‘”_0714_191;‘”…–œ’—¡;1,57;2,26;HATCHERY-5;;2014;July;30/9/2014;29/10/2014;19,42;30;27,88;7,6;23,7;19,42;LINE-2 2,5 mm;LINE-2;SUPPLIER-1;785;0;0;80650;1566,223;75300;2259;0;0;0;692,777;218,387;1,1331207589;3,5945363048;5500;0;0;1,43;1,62;1,5;780;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;20,65;0;0;0;0;2;14620;16,2444444444;1,2728896829;618;0-20;20-50;29;GOOD;1/7/2014;120;2478;6,8195908246
REGION-2;SITE-3;217_OK-38;217_‘”_0714_191;‘”…–œ’—¡;1,1;1,34;HATCHERY-5;;2014;July;24/11/2014;31/12/2014;30,19;42,7;42,23;1,11;32,49;30,19;LINE-2 2,5 mm;LINE-2;SUPPLIER-1;605;0;0;36440;1100,1236;31430;1342,061;0;0;0;241,9374;-78,9629;2,5006468615;-7,6618259968;5070;0;0;1,34;1,54;0,94;605;0;√;‘”…–œ’—¡ 2015;;Unchecked;;0;1;15,55;0;0;1;0;1;24570,46;35,0874091397;4,46987302;544;20-50;20-50;37;GOOD;1/7/2014;183;2845,65;13,9132821076
